step,r_s,tau,elocal,ke,pot,acceptance
335,4,0.2,-1.6258468193623858,-0.8048419123194249,-0.8210049070429609,0.774
336,4,0.2,-1.629612047390363,-0.8078709011570632,-0.8217411462332997,0.768
337,4,0.2,-1.6324954326245953,-0.811003707023559,-0.8214917256010363,0.802
338,4,0.2,-1.6307020767313842,-0.8073617313112695,-0.8233403454201149,0.766
339,4,0.2,-1.631794340587989,-0.8093730222954928,-0.8224213182924964,0.784
340,4,0.2,-1.6285716615265442,-0.8059532627892297,-0.8226183987373142,0.802
341,4,0.2,-1.62791146094314,-0.8083347652030862,-0.8195766957400537,0.814
342,4,0.2,-1.6241483461125337,-0.8071675787465489,-0.816980767365985,0.81
343,4,0.2,-1.626394227181328,-0.8074150388217608,-0.8189791883595672,0.82
344,4,0.2,-1.627413457752225,-0.8076805241734771,-0.8197329335787477,0.812
345,4,0.2,-1.630556502093905,-0.8125365488955907,-0.8180199531983142,0.82
346,4,0.2,-1.6287626428068789,-0.8123444551499115,-0.8164181876569674,0.794
347,4,0.2,-1.6274627714288703,-0.8091838583851417,-0.8182789130437287,0.798
348,4,0.2,-1.6256513531113737,-0.808266037964514,-0.8173853151468595,0.782
349,4,0.2,-1.6183561096486536,-0.7983627306932385,-0.8199933789554154,0.818
350,4,0.2,-1.6226830996354369,-0.8031345815488343,-0.8195485180866025,0.828
351,4,0.2,-1.624409605006148,-0.8036810315245527,-0.8207285734815956,0.818
352,4,0.2,-1.6232741515915046,-0.8010138255406313,-0.8222603260508731,0.808
353,4,0.2,-1.6258870090919497,-0.8038935587941722,-0.8219934502977776,0.81
354,4,0.2,-1.6223426982165583,-0.8025407143397886,-0.8198019838767696,0.76
355,4,0.2,-1.6200973768367894,-0.8020206412417704,-0.8180767355950191,0.778
356,4,0.2,-1.6219726419246376,-0.8064768671068676,-0.8154957748177701,0.806
357,4,0.2,-1.6190229066919566,-0.8059009946808148,-0.813121912011142,0.78
358,4,0.2,-1.6198706518105466,-0.8022035181951782,-0.8176671336153684,0.788
359,4,0.2,-1.617410085914347,-0.7970724699347363,-0.8203376159796107,0.792
360,4,0.2,-1.61882225005551,-0.7969484103614799,-0.8218738396940303,0.796
361,4,0.2,-1.6208051154003225,-0.800931489810592,-0.8198736255897304,0.77
362,4,0.2,-1.6226178517168792,-0.8023845261896242,-0.8202333255272551,0.788
363,4,0.2,-1.6239692826325973,-0.8030177475747023,-0.8209515350578951,0.786
364,4,0.2,-1.623703528932053,-0.8018693259853156,-0.8218342029467374,0.788
365,4,0.2,-1.6237031712054155,-0.7998246201646703,-0.8238785510407454,0.79
366,4,0.2,-1.6206752690943664,-0.7957167610206529,-0.8249585080737136,0.776
367,4,0.2,-1.6222362883185684,-0.8017810835386434,-0.820455204779925,0.806
368,4,0.2,-1.6222000641187602,-0.7970441273948891,-0.825155936723871,0.8
369,4,0.2,-1.6211863918803258,-0.7978130878842092,-0.8233733039961165,0.79
370,4,0.2,-1.6215172066363341,-0.797566475928126,-0.823950730708208,0.784
371,4,0.2,-1.620577285403934,-0.7989715550499843,-0.8216057303539497,0.818
372,4,0.2,-1.6161410628584694,-0.7963373564198191,-0.8198037064386502,0.792
373,4,0.2,-1.6169462682686488,-0.7954060473537782,-0.8215402209148706,0.788
374,4,0.2,-1.6159437301086914,-0.7928142565288808,-0.8231294735798108,0.818
375,4,0.2,-1.6200059271487044,-0.7927447778750927,-0.8272611492736116,0.782
376,4,0.2,-1.6200809009806476,-0.7906512389542131,-0.8294296620264344,0.782
377,4,0.2,-1.6200828428262104,-0.7905983305770471,-0.8294845122491635,0.804
378,4,0.2,-1.6202020485965452,-0.7927908212310524,-0.8274112273654928,0.776
379,4,0.2,-1.620645309194883,-0.7930606797421708,-0.8275846294527119,0.822
380,4,0.2,-1.613576999439447,-0.7897155301303644,-0.8238614693090827,0.774
381,4,0.2,-1.6121997252640132,-0.7902937142091296,-0.8219060110548837,0.808
382,4,0.2,-1.6125462439988114,-0.7902986372652537,-0.8222476067335578,0.788
383,4,0.2,-1.6107317796982634,-0.7869491873166891,-0.8237825923815743,0.79
384,4,0.2,-1.6155663497527557,-0.7901568903037612,-0.8254094594489944,0.78
385,4,0.2,-1.6148718744359944,-0.7900315745600408,-0.8248402998759536,0.832
386,4,0.2,-1.6117644449104005,-0.7864555688904458,-0.8253088760199548,0.78
387,4,0.2,-1.6101656411215415,-0.7871806476070364,-0.8229849935145053,0.782
388,4,0.2,-1.6109059196716926,-0.7893056757594745,-0.8216002439122181,0.77
389,4,0.2,-1.611700270878471,-0.7895865708023848,-0.8221137000760862,0.83
390,4,0.2,-1.6135295967070975,-0.7906006431407757,-0.822928953566322,0.8
391,4,0.2,-1.613065380369078,-0.7916217552431563,-0.821443625125922,0.806
392,4,0.2,-1.6114582548299292,-0.7933885609635427,-0.8180696938663865,0.802
393,4,0.2,-1.6096607359552535,-0.7912031274901704,-0.8184576084650831,0.76
394,4,0.2,-1.6085498470866777,-0.7923222638545822,-0.8162275832320954,0.814
395,4,0.2,-1.6109982681980677,-0.7927161095736802,-0.8182821586243877,0.8
396,4,0.2,-1.6170852263888351,-0.7955095148156165,-0.8215757115732186,0.802
397,4,0.2,-1.615568817577586,-0.7934658975805069,-0.8221029199970794,0.75
398,4,0.2,-1.612419423659152,-0.7900803561568943,-0.8223390675022574,0.788
399,4,0.2,-1.6118638497135473,-0.7919725254788129,-0.8198913242347344,0.79
400,4,0.2,-1.6102649295958678,-0.7877900205567243,-0.8224749090391433,0.818
401,4,0.2,-1.6122111865673705,-0.7881810273490052,-0.8240301592183652,0.812
402,4,0.2,-1.6099033138501315,-0.7883648146502785,-0.8215384991998531,0.786
403,4,0.2,-1.6096647468619931,-0.7874938856854895,-0.8221708611765036,0.794
404,4,0.2,-1.6091594585412532,-0.7874536559461903,-0.8217058025950629,0.79
405,4,0.2,-1.611382310643592,-0.786857739973756,-0.8245245706698361,0.752
406,4,0.2,-1.610357125726839,-0.7871692367697009,-0.8231878889571378,0.78
407,4,0.2,-1.6159269211265959,-0.7892874660420784,-0.8266394550845173,0.792
408,4,0.2,-1.617052721543277,-0.7861612174153053,-0.8308915041279717,0.814
409,4,0.2,-1.6170175953687973,-0.7871805567802197,-0.8298370385885777,0.79
410,4,0.2,-1.6152494655964,-0.7865072391981969,-0.8287422263982035,0.796
411,4,0.2,-1.6143622903014638,-0.7894883316416507,-0.8248739586598133,0.778
412,4,0.2,-1.6115518678763863,-0.787164033934782,-0.8243878339416044,0.826
413,4,0.2,-1.6106537758852606,-0.7883589692907226,-0.822294806594538,0.798
414,4,0.2,-1.6114459965686807,-0.7908459145846763,-0.8206000819840045,0.808
415,4,0.2,-1.6119151870098654,-0.7905041697942338,-0.8214110172156315,0.768
416,4,0.2,-1.6107930245882762,-0.7896964282125164,-0.8210965963757598,0.762
417,4,0.2,-1.6025369346306675,-0.7837855802607195,-0.8187513543699478,0.802
418,4,0.2,-1.6030649785306925,-0.7855187321341577,-0.8175462463965348,0.788
419,4,0.2,-1.5996521562792154,-0.784266428928483,-0.8153857273507323,0.794
420,4,0.2,-1.6010411503598225,-0.7820087876988348,-0.8190323626609874,0.8
421,4,0.2,-1.6001240421100513,-0.7849508313482629,-0.8151732107617884,0.79
422,4,0.2,-1.6000814908374168,-0.7822121837179102,-0.8178693071195067,0.784
423,4,0.2,-1.6013481934297746,-0.7851342294775554,-0.8162139639522193,0.782
424,4,0.2,-1.5958992385029913,-0.7853281453879608,-0.8105710931150303,0.798
425,4,0.2,-1.6032365951569476,-0.7874144782646997,-0.815822116892248,0.802
426,4,0.2,-1.601506187661822,-0.7879713422138582,-0.8135348454479638,0.816
427,4,0.2,-1.6064403791967385,-0.7887167177799917,-0.8177236614167468,0.818
428,4,0.2,-1.6018048632141662,-0.7839212308478386,-0.8178836323663274,0.792
429,4,0.2,-1.6041922340031844,-0.7832639601413836,-0.8209282738618008,0.8
430,4,0.2,-1.6030887293538694,-0.785026147755959,-0.8180625815979106,0.802
431,4,0.2,-1.604567604361561,-0.7874638268536883,-0.8171037775078728,0.776
432,4,0.2,-1.6036476372066657,-0.7875733838157815,-0.8160742533908842,0.792
433,4,0.2,-1.6025923846461965,-0.7842730330427541,-0.8183193516034426,0.782
434,4,0.2,-1.6092044794781333,-0.7873145161790406,-0.8218899632990927,0.8
435,4,0.2,-1.604746769221253,-0.7851392138312168,-0.8196075553900359,0.82
436,4,0.2,-1.6049660665569272,-0.7853157517958235,-0.8196503147611036,0.792
437,4,0.2,-1.6090109257887277,-0.7886368990831911,-0.8203740267055366,0.772
438,4,0.2,-1.602111855347656,-0.7809559380755483,-0.8211559172721079,0.81
439,4,0.2,-1.604450452102094,-0.7845773646152335,-0.8198730874868605,0.788
440,4,0.2,-1.600968860021394,-0.7811653518622127,-0.8198035081591813,0.762
441,4,0.2,-1.5970414434228015,-0.7765079862112388,-0.8205334572115626,0.808
442,4,0.2,-1.594996178286152,-0.7763613150043164,-0.8186348632818355,0.806
443,4,0.2,-1.6032565162649985,-0.7814537235934759,-0.8218027926715225,0.782
444,4,0.2,-1.6083332144968308,-0.7834614059521768,-0.8248718085446537,0.798
445,4,0.2,-1.6042094011974204,-0.7793338003123413,-0.8248756008850789,0.812
446,4,0.2,-1.6010799130929052,-0.7761250236029484,-0.8249548894899569,0.802
447,4,0.2,-1.5969334009409468,-0.7742013630646263,-0.8227320378763202,0.8
448,4,0.2,-1.6024258127444106,-0.7783629178375041,-0.8240628949069067,0.812
449,4,0.2,-1.599079832936589,-0.7760437722629213,-0.8230360606736675,0.812
450,4,0.2,-1.6011222090051274,-0.775291513986213,-0.8258306950189144,0.808
451,4,0.2,-1.604087598358607,-0.7778330298943721,-0.826254568464235,0.802
452,4,0.2,-1.6059526651214333,-0.7771847897440661,-0.8287678753773671,0.818
453,4,0.2,-1.607079141559871,-0.7809471240531726,-0.8261320175066984,0.79
454,4,0.2,-1.6077935268638355,-0.7829036618921882,-0.8248898649716474,0.8
455,4,0.2,-1.6086694788264526,-0.7841070014350886,-0.8245624773913638,0.764
456,4,0.2,-1.6096301609879575,-0.7853110587582042,-0.8243191022297534,0.802
457,4,0.2,-1.6092051296101229,-0.7837444828554533,-0.8254606467546696,0.824
458,4,0.2,-1.607583857040322,-0.7816508128456112,-0.8259330441947108,0.8
459,4,0.2,-1.60739125484837,-0.7824050833637098,-0.8249861714846601,0.774
460,4,0.2,-1.6069579253115824,-0.7829530005198235,-0.8240049247917589,0.762
461,4,0.2,-1.6068195273843406,-0.7847531905899702,-0.8220663367943706,0.766
462,4,0.2,-1.606628817070932,-0.7836173103633076,-0.8230115067076244,0.758
463,4,0.2,-1.602115514672515,-0.7808603675795955,-0.8212551470929194,0.8
464,4,0.2,-1.6022668827509423,-0.7809139498799367,-0.8213529328710054,0.81
465,4,0.2,-1.6022764127647988,-0.778072670541802,-0.824203742222997,0.788
466,4,0.2,-1.6028586592489973,-0.7791459317958326,-0.8237127274531647,0.816
467,4,0.2,-1.6049123942074965,-0.7810692579253847,-0.8238431362821116,0.754
468,4,0.2,-1.6019347780264728,-0.779043656072936,-0.8228911219535366,0.78
469,4,0.2,-1.6042184143578235,-0.7833697159821423,-0.8208486983756813,0.802
470,4,0.2,-1.6043803229777882,-0.7853865057025353,-0.8189938172752527,0.774
471,4,0.2,-1.6017320011189062,-0.7819588687753383,-0.8197731323435677,0.774
472,4,0.2,-1.605019442986577,-0.7822546051212953,-0.8227648378652818,0.804
473,4,0.2,-1.5989509661010224,-0.7778244844074553,-0.8211264816935671,0.824
474,4,0.2,-1.5986110858948208,-0.779054485117872,-0.8195566007769489,0.774
475,4,0.2,-1.5993954692281822,-0.7787064408562722,-0.8206890283719099,0.82
476,4,0.2,-1.5968121669127182,-0.7751116033705182,-0.8217005635421998,0.8
477,4,0.2,-1.5988385787975028,-0.7783063566749856,-0.8205322221225172,0.798
478,4,0.2,-1.5947339772753193,-0.7768765015515584,-0.8178574757237609,0.79
479,4,0.2,-1.5926962327941252,-0.7716363932433397,-0.8210598395507857,0.818
480,4,0.2,-1.5849708454906581,-0.76635712102001,-0.8186137244706481,0.828
481,4,0.2,-1.591568582621017,-0.770955642186851,-0.8206129404341663,0.81
482,4,0.2,-1.5900394491082124,-0.7677942998005569,-0.8222451493076554,0.762
483,4,0.2,-1.588859491295804,-0.7677367168029225,-0.8211227744928815,0.78
484,4,0.2,-1.5898564605414207,-0.7695663314911316,-0.8202901290502891,0.808
485,4,0.2,-1.589165367024033,-0.7679405689732459,-0.8212247980507871,0.826
486,4,0.2,-1.5873389204413189,-0.7689328940865858,-0.8184060263547327,0.786
487,4,0.2,-1.5920104962220845,-0.7697033595056276,-0.8223071367164566,0.798
488,4,0.2,-1.5912187941274674,-0.7704169806287618,-0.8208018134987055,0.81
489,4,0.2,-1.5959697391507848,-0.7719985373914978,-0.8239712017592867,0.8
490,4,0.2,-1.5953214834731768,-0.7738739015918576,-0.8214475818813192,0.82
491,4,0.2,-1.594718862316669,-0.7755935011435863,-0.8191253611730828,0.82
492,4,0.2,-1.5952244528922443,-0.7768066846953491,-0.8184177681968952,0.798
493,4,0.2,-1.5955371567767247,-0.7760102513064787,-0.8195269054702461,0.792
494,4,0.2,-1.5929955747630378,-0.7770872445840671,-0.8159083301789706,0.812
495,4,0.2,-1.5944569077650272,-0.7766684678885256,-0.8177884398765015,0.82
496,4,0.2,-1.59324969473699,-0.7741584661573029,-0.8190912285796873,0.766
497,4,0.2,-1.5913561883582175,-0.7730189917733564,-0.818337196584861,0.792
498,4,0.2,-1.5903931703183485,-0.770890412779458,-0.8195027575388903,0.816
499,4,0.2,-1.5910464411059515,-0.7722031149580375,-0.8188433261479142,0.81
500,4,0.2,-1.589230950100709,-0.7719290005499462,-0.8173019495507629,0.816
501,4,0.2,-1.5899476441884104,-0.7714851741377631,-0.8184624700506474,0.77
502,4,0.2,-1.592316513215366,-0.7729034875084738,-0.8194130257068921,0.8
503,4,0.2,-1.588429938577107,-0.7685698495082871,-0.8198600890688201,0.816
504,4,0.2,-1.5875189667660603,-0.7679698736048567,-0.8195490931612035,0.828
505,4,0.2,-1.5856841717602674,-0.7664653832438331,-0.8192187885164343,0.776
506,4,0.2,-1.5852788629277703,-0.7639223078036032,-0.821356555124167,0.774
507,4,0.2,-1.5882300556901965,-0.7618583348347522,-0.826371720855444,0.804
508,4,0.2,-1.5911091970503322,-0.7644349865247748,-0.8266742105255576,0.758
509,4,0.2,-1.5890503162698697,-0.7653674615312566,-0.8236828547386131,0.774
510,4,0.2,-1.5886984465848486,-0.7627745276078137,-0.8259239189770347,0.782
511,4,0.2,-1.5903516320543212,-0.7618088488864683,-0.828542783167853,0.806
512,4,0.2,-1.5918003804093364,-0.7630316539833752,-0.8287687264259614,0.784
513,4,0.2,-1.5919861480300042,-0.765000921859166,-0.8269852261708381,0.784
514,4,0.2,-1.5907028497117521,-0.7664062886696102,-0.8242965610421419,0.786
515,4,0.2,-1.586110826075937,-0.7614730133699827,-0.8246378127059543,0.782
516,4,0.2,-1.581580479900775,-0.7600807148915171,-0.8214997650092583,0.806
517,4,0.2,-1.5840605485161152,-0.7611995343258597,-0.8228610141902555,0.748
518,4,0.2,-1.5821762865772904,-0.7575554648404645,-0.8246208217368257,0.82
519,4,0.2,-1.5842838560607968,-0.7600470959715259,-0.8242367600892709,0.816
520,4,0.2,-1.5858200902150583,-0.76203674162281,-0.823783348592248,0.812
521,4,0.2,-1.582583021430179,-0.757728976009255,-0.824854045420924,0.798
522,4,0.2,-1.586203267849366,-0.76205691973223,-0.824146348117136,0.804
523,4,0.2,-1.5862683352175888,-0.7632626033292725,-0.8230057318883164,0.808
524,4,0.2,-1.5826056927961278,-0.7615049898597646,-0.8211007029363634,0.79
525,4,0.2,-1.5816138347901547,-0.760754574708811,-0.8208592600813438,0.782
526,4,0.2,-1.579005640781335,-0.7583641315065633,-0.8206415092747716,0.82
527,4,0.2,-1.5801579755255297,-0.7591488451609621,-0.8210091303645677,0.81
528,4,0.2,-1.5833489100340095,-0.7626092374915912,-0.8207396725424183,0.8
529,4,0.2,-1.5817634012129838,-0.7641877311858425,-0.8175756700271413,0.804
530,4,0.2,-1.5835828549691724,-0.7657387392223104,-0.817844115746862,0.786
531,4,0.2,-1.5809295799019538,-0.7658187847335844,-0.8151107951683692,0.804
532,4,0.2,-1.5794347820761139,-0.765160547096096,-0.8142742349800178,0.832
533,4,0.2,-1.5771038076854489,-0.7631791212726595,-0.8139246864127897,0.792
534,4,0.2,-1.580200822788471,-0.7660555028475972,-0.8141453199408737,0.794
535,4,0.2,-1.5789650341702317,-0.7632195768916878,-0.8157454572785441,0.794
536,4,0.2,-1.5766704248028096,-0.7630914815119256,-0.8135789432908839,0.806
537,4,0.2,-1.5796674643742403,-0.7628954286426426,-0.8167720357315978,0.81
538,4,0.2,-1.5782212209059272,-0.7639180825247447,-0.8143031383811826,0.808
539,4,0.2,-1.5781576158956219,-0.7614408111200919,-0.8167168047755301,0.804
540,4,0.2,-1.5778923846756812,-0.763533700851634,-0.8143586838240472,0.78
541,4,0.2,-1.5755992667391716,-0.7596210219143688,-0.815978244824803,0.796
542,4,0.2,-1.5781916386014088,-0.7598255016754062,-0.8183661369260028,0.79
543,4,0.2,-1.5790957762781832,-0.7601820569680355,-0.8189137193101476,0.792
544,4,0.2,-1.5758477749742246,-0.7574234353405688,-0.818424339633656,0.82
545,4,0.2,-1.5733959587851254,-0.7573284999832877,-0.8160674588018378,0.784
546,4,0.2,-1.5734298299730298,-0.7578928222914251,-0.8155370076816046,0.776
547,4,0.2,-1.5762997261453475,-0.7579096021268312,-0.8183901240185162,0.78
548,4,0.2,-1.575840397896797,-0.7586793570291674,-0.8171610408676298,0.798
549,4,0.2,-1.5797628064511464,-0.7594143997391233,-0.8203484067120232,0.808
550,4,0.2,-1.5806138721994558,-0.7597466010654412,-0.8208672711340146,0.798
551,4,0.2,-1.5810612363637675,-0.7571176666305898,-0.8239435697331776,0.8
552,4,0.2,-1.577326455981077,-0.7536237171456375,-0.8237027388354394,0.792
553,4,0.2,-1.5726679514930564,-0.7508092961147738,-0.8218586553782825,0.818
554,4,0.2,-1.5743821491701027,-0.7505907039559614,-0.823791445214141,0.822
555,4,0.2,-1.5710342256912595,-0.7463740771287296,-0.8246601485625299,0.802
556,4,0.2,-1.5764639650338748,-0.7520225692962843,-0.8244413957375902,0.784
557,4,0.2,-1.5733798789028897,-0.7497540055951434,-0.8236258733077464,0.798
558,4,0.2,-1.5714219476624267,-0.7504015968844852,-0.8210203507779416,0.814
559,4,0.2,-1.5742654512504544,-0.7532565241093362,-0.8210089271411182,0.768
560,4,0.2,-1.5717003157059144,-0.7524702797969088,-0.8192300359090056,0.778
561,4,0.2,-1.572612648285273,-0.7536870710181167,-0.8189255772671561,0.78
562,4,0.2,-1.57086452440844,-0.7547531713639287,-0.8161113530445113,0.814
563,4,0.2,-1.572510366080628,-0.7560883030901399,-0.8164220629904883,0.8
564,4,0.2,-1.569627916311722,-0.7517653855362321,-0.8178625307754899,0.8
565,4,0.2,-1.567373204752611,-0.7531055948722569,-0.8142676098803541,0.798
566,4,0.2,-1.568289544662226,-0.750991495697218,-0.8172980489650078,0.792
567,4,0.2,-1.569349360780205,-0.750511918207409,-0.8188374425727959,0.784
568,4,0.2,-1.5656050746613916,-0.7498113900330535,-0.8157936846283382,0.786
569,4,0.2,-1.5622928858643654,-0.7488960353671226,-0.8133968504972426,0.798
570,4,0.2,-1.5653437574063305,-0.7495346322410065,-0.8158091251653242,0.79
571,4,0.2,-1.5660418789096584,-0.7500895563063167,-0.8159523226033417,0.808
572,4,0.2,-1.5664245278899387,-0.7514210522255962,-0.8150034756643424,0.836
573,4,0.2,-1.5704523491862363,-0.7523555429887,-0.8180968061975361,0.816
574,4,0.2,-1.570535909847156,-0.7507354308925253,-0.8198004789546307,0.806
575,4,0.2,-1.5707238424653027,-0.750148891809188,-0.820574950656115,0.808
576,4,0.2,-1.5717610650074645,-0.7498703666926915,-0.821890698314773,0.778
577,4,0.2,-1.5676787629091264,-0.7470694774804324,-0.8206092854286939,0.796
578,4,0.2,-1.5687147974396916,-0.746250083602559,-0.8224647138371326,0.822
579,4,0.2,-1.5710914125373254,-0.7453097616639606,-0.825781650873365,0.78
580,4,0.2,-1.5695188357022718,-0.7424040123463654,-0.8271148233559064,0.772
581,4,0.2,-1.570973805083702,-0.7441150974147454,-0.8268587076689566,0.77
582,4,0.2,-1.5736182148249096,-0.7449170040476183,-0.8287012107772913,0.77
583,4,0.2,-1.5741420005199143,-0.7469695069155421,-0.8271724936043722,0.792
584,4,0.2,-1.5768850025542447,-0.7478752845388332,-0.8290097180154112,0.794
585,4,0.2,-1.5685674412316213,-0.7403328527606297,-0.8282345884709916,0.82
586,4,0.2,-1.5714585335337956,-0.7457419767240586,-0.8257165568097369,0.796
587,4,0.2,-1.5708677624306766,-0.7476370392543332,-0.8232307231763432,0.794
588,4,0.2,-1.571535591614511,-0.7464947677209498,-0.8250408238935613,0.786
589,4,0.2,-1.5721048481791402,-0.7466697593369984,-0.825435088842142,0.802
590,4,0.2,-1.5699235920554209,-0.7457914837461177,-0.8241321083093032,0.788
591,4,0.2,-1.5686506558866522,-0.7493245125130185,-0.8193261433736336,0.834
592,4,0.2,-1.566617375711398,-0.7439112671395871,-0.8227061085718107,0.806
593,4,0.2,-1.5674703558408127,-0.7460657623916347,-0.8214045934491783,0.782
594,4,0.2,-1.565007936612077,-0.7409638739805341,-0.8240440626315427,0.786
595,4,0.2,-1.5690694164256747,-0.7449407026859051,-0.8241287137397696,0.802
596,4,0.2,-1.568431515632823,-0.7458456570026265,-0.8225858586301963,0.782
597,4,0.2,-1.5695972628449508,-0.7465798187270353,-0.8230174441179154,0.772
598,4,0.2,-1.5702184533237036,-0.7459013740406126,-0.8243170792830911,0.794
599,4,0.2,-1.5654540928145557,-0.7454679584808339,-0.819986134333722,0.82
